"","country","year","sex","age","count"
"33788","Hungary",2015,"male",33,66447.5
"33789","Hungary",2015,"female",34,68918
"33790","Hungary",2015,"male",34,69942
"33791","Hungary",2015,"female",35,72980.5
"33792","Hungary",2015,"male",35,74256
"33793","Hungary",2015,"female",36,77072
"33794","Hungary",2015,"male",36,78660
"33795","Hungary",2015,"female",37,80650.5
"33796","Hungary",2015,"male",37,82532.5
"33797","Hungary",2015,"female",38,84184.5
"33798","Hungary",2015,"male",38,86496.5
"33799","Hungary",2015,"female",39,87750
"33800","Hungary",2015,"male",39,90348.5
"33801","Hungary",2015,"female",40,87859.5
"33802","Hungary",2015,"male",40,89994
"33803","Hungary",2015,"female",41,79353
"33804","Hungary",2015,"male",41,80974
"33805","Hungary",2015,"female",42,72211
"33806","Hungary",2015,"male",42,73645
"33807","Hungary",2015,"female",43,71105
"33808","Hungary",2015,"male",43,72487.5
"33809","Hungary",2015,"female",44,71101
"33810","Hungary",2015,"male",44,72294
"33811","Hungary",2015,"female",45,71730
"33812","Hungary",2015,"male",45,72832.5
"33813","Hungary",2015,"female",46,72135.5
"33814","Hungary",2015,"male",46,72663.5
"33815","Hungary",2015,"female",47,70854
"33816","Hungary",2015,"male",47,70563
"33817","Hungary",2015,"female",48,66154.5
"33818","Hungary",2015,"male",48,65719
"33819","Hungary",2015,"female",49,61906
"33820","Hungary",2015,"male",49,61167.5
"33821","Hungary",2015,"female",50,60445
"33822","Hungary",2015,"male",50,59170
"33823","Hungary",2015,"female",51,59822.5
"33824","Hungary",2015,"male",51,57931.5
"33825","Hungary",2015,"female",52,58866.5
"33826","Hungary",2015,"male",52,56082
"33827","Hungary",2015,"female",53,60081.5
"33828","Hungary",2015,"male",53,56293
"33829","Hungary",2015,"female",54,63376.5
"33830","Hungary",2015,"male",54,58606.5
"33831","Hungary",2015,"female",55,65158.5
"33832","Hungary",2015,"male",55,59177
"33833","Hungary",2015,"female",56,66908.5
"33834","Hungary",2015,"male",56,59779
"33835","Hungary",2015,"female",57,69274.5
"33836","Hungary",2015,"male",57,61395.5
"33837","Hungary",2015,"female",58,75005.5
"33838","Hungary",2015,"male",58,65341
"33839","Hungary",2015,"female",59,82431.5
"33840","Hungary",2015,"male",59,70857
"33841","Hungary",2015,"female",60,86773.5
"33842","Hungary",2015,"male",60,73929
"33843","Hungary",2015,"female",61,84382
"33844","Hungary",2015,"male",61,70777.5
"33845","Hungary",2015,"female",62,76488.5
"33846","Hungary",2015,"male",62,62714
"33847","Hungary",2015,"female",63,72857
"33848","Hungary",2015,"male",63,58073.5
"33849","Hungary",2015,"female",64,73227
"33850","Hungary",2015,"male",64,57615
"33851","Hungary",2015,"female",65,71383
"33852","Hungary",2015,"male",65,55753.5
"33853","Hungary",2015,"female",66,68775
"33854","Hungary",2015,"male",66,52621.5
"33855","Hungary",2015,"female",67,66274
"33856","Hungary",2015,"male",67,49747
"33857","Hungary",2015,"female",68,60358
"33858","Hungary",2015,"male",68,44725.5
"33859","Hungary",2015,"female",69,55320.5
"33860","Hungary",2015,"male",69,39826.5
"33861","Hungary",2015,"female",70,57717.5
"33862","Hungary",2015,"male",70,40408
"33863","Hungary",2015,"female",71,57991.5
"33864","Hungary",2015,"male",71,39851.5
"33865","Hungary",2015,"female",72,55569
"33866","Hungary",2015,"male",72,36942
"33867","Hungary",2015,"female",73,53462
"33868","Hungary",2015,"male",73,34339.5
"33869","Hungary",2015,"female",74,51362
"33870","Hungary",2015,"male",74,31437
"33871","Hungary",2015,"female",75,49016
"33872","Hungary",2015,"male",75,28401
"33873","Hungary",2015,"female",76,45689.5
"33874","Hungary",2015,"male",76,25202.5
"33875","Hungary",2015,"female",77,43659.5
"33876","Hungary",2015,"male",77,22859
"33877","Hungary",2015,"female",78,41248
"33878","Hungary",2015,"male",78,20612.5
"33879","Hungary",2015,"female",79,39081
"33880","Hungary",2015,"male",79,19166.5
"33881","Hungary",2015,"female",80,36760.5
"33882","Hungary",2015,"male",80,17960.5
"33883","Hungary",2015,"female",81,34720.5
"33884","Hungary",2015,"male",81,16545
"33885","Hungary",2015,"female",82,32935
"33886","Hungary",2015,"male",82,15175
"33887","Hungary",2015,"female",83,29968
"33888","Hungary",2015,"male",83,13449
"33889","Hungary",2015,"female",84,27684
"33890","Hungary",2015,"male",84,12128.5
"33891","Hungary",2015,"female",85,24950
"33892","Hungary",2015,"male",85,10655
"33893","Hungary",2015,"female",86,21449
"33894","Hungary",2015,"male",86,8699
"33895","Hungary",2015,"female",87,18266
"33896","Hungary",2015,"male",87,6957
"33897","Hungary",2015,"female",88,15400
"33898","Hungary",2015,"male",88,5519
"33899","Hungary",2015,"female",89,13213
"33900","Hungary",2015,"male",89,4467.5
"33901","Hungary",2015,"female",90,10412.5
"33902","Hungary",2015,"male",90,3452.5
"33903","Hungary",2015,"female",91,8066
"33904","Hungary",2015,"male",91,2617.5
"33905","Hungary",2015,"female",92,6531
"33906","Hungary",2015,"male",92,1974
"33907","Hungary",2015,"female",93,4995
"33908","Hungary",2015,"male",93,1482.5
"33909","Hungary",2015,"female",94,3409
"33910","Hungary",2015,"male",94,1007.5
"33911","Hungary",2015,"female",95,2212.5
"33912","Hungary",2015,"male",95,639
"33913","Hungary",2015,"female",96,1276.5
"33914","Hungary",2015,"male",96,371
"33915","Hungary",2015,"female",97,643
"33916","Hungary",2015,"male",97,183
"33917","Hungary",2015,"female",98,395
"33918","Hungary",2015,"male",98,109.5
"33919","Hungary",2015,"female",99,295
"33920","Hungary",2015,"male",99,77.5
"33921","Hungary",2016,"female",0,45387
"33922","Hungary",2016,"male",0,47912.5
"33923","Hungary",2016,"female",1,45093
"33924","Hungary",2016,"male",1,47540.5
"33925","Hungary",2016,"female",2,44627
"33926","Hungary",2016,"male",2,47051.5
"33927","Hungary",2016,"female",3,43991
"33928","Hungary",2016,"male",3,46736
"33929","Hungary",2016,"female",4,43621
"33930","Hungary",2016,"male",4,46345
"33931","Hungary",2016,"female",5,43691.5
"33932","Hungary",2016,"male",5,45901.5
"33933","Hungary",2016,"female",6,45890
"33934","Hungary",2016,"male",6,48124
"33935","Hungary",2016,"female",7,48113.5
"33936","Hungary",2016,"male",7,50565.5
"33937","Hungary",2016,"female",8,48377
"33938","Hungary",2016,"male",8,50723.5
"33939","Hungary",2016,"female",9,48747.5
"33940","Hungary",2016,"male",9,51171
"33941","Hungary",2016,"female",10,48611
"33942","Hungary",2016,"male",10,51446
"33943","Hungary",2016,"female",11,46874.5
"33944","Hungary",2016,"male",11,49794.5
"33945","Hungary",2016,"female",12,46048.5
"33946","Hungary",2016,"male",12,48633
"33947","Hungary",2016,"female",13,46574
"33948","Hungary",2016,"male",13,49059.5
"33949","Hungary",2016,"female",14,47181.5
"33950","Hungary",2016,"male",14,49825.5
"33951","Hungary",2016,"female",15,47471.5
"33952","Hungary",2016,"male",15,50290.5
"33953","Hungary",2016,"female",16,46972.5
"33954","Hungary",2016,"male",16,49744
"33955","Hungary",2016,"female",17,47117
"33956","Hungary",2016,"male",17,49642
"33957","Hungary",2016,"female",18,48830
"33958","Hungary",2016,"male",18,51816.5
"33959","Hungary",2016,"female",19,51947
"33960","Hungary",2016,"male",19,55297
"33961","Hungary",2016,"female",20,55809.5
"33962","Hungary",2016,"male",20,58972.5
"33963","Hungary",2016,"female",21,58141.5
"33964","Hungary",2016,"male",21,61165.5
"33965","Hungary",2016,"female",22,59132
"33966","Hungary",2016,"male",22,62121.5
"33967","Hungary",2016,"female",23,59920.5
"33968","Hungary",2016,"male",23,63472.5
"33969","Hungary",2016,"female",24,61513.5
"33970","Hungary",2016,"male",24,65548
"33971","Hungary",2016,"female",25,62083
"33972","Hungary",2016,"male",25,65844
"33973","Hungary",2016,"female",26,60548
"33974","Hungary",2016,"male",26,64401
"33975","Hungary",2016,"female",27,59081.5
"33976","Hungary",2016,"male",27,63257
"33977","Hungary",2016,"female",28,58715
"33978","Hungary",2016,"male",28,62761.5
"33979","Hungary",2016,"female",29,59117.5
"33980","Hungary",2016,"male",29,62586.5
"33981","Hungary",2016,"female",30,59797
"33982","Hungary",2016,"male",30,62929
"33983","Hungary",2016,"female",31,59097.5
"33984","Hungary",2016,"male",31,61694
"33985","Hungary",2016,"female",32,58790.5
"33986","Hungary",2016,"male",32,60489.5
"33987","Hungary",2016,"female",33,60810.5
"33988","Hungary",2016,"male",33,62738
"33989","Hungary",2016,"female",34,64747
"33990","Hungary",2016,"male",34,66418
"33991","Hungary",2016,"female",35,68923
"33992","Hungary",2016,"male",35,69917
"33993","Hungary",2016,"female",36,72911.5
"33994","Hungary",2016,"male",36,74268.5
"33995","Hungary",2016,"female",37,76992.5
"33996","Hungary",2016,"male",37,78623.5
"33997","Hungary",2016,"female",38,80604
"33998","Hungary",2016,"male",38,82401.5
"33999","Hungary",2016,"female",39,84098.5
"34000","Hungary",2016,"male",39,86419
"34001","Hungary",2016,"female",40,87648.5
"34002","Hungary",2016,"male",40,90210
"34003","Hungary",2016,"female",41,87722.5
"34004","Hungary",2016,"male",41,89823
"34005","Hungary",2016,"female",42,79257.5
"34006","Hungary",2016,"male",42,80858
"34007","Hungary",2016,"female",43,72119.5
"34008","Hungary",2016,"male",43,73535
"34009","Hungary",2016,"female",44,71026.5
"34010","Hungary",2016,"male",44,72341
"34011","Hungary",2016,"female",45,70984.5
"34012","Hungary",2016,"male",45,72128
"34013","Hungary",2016,"female",46,71595
"34014","Hungary",2016,"male",46,72584.5
"34015","Hungary",2016,"female",47,71962.5
"34016","Hungary",2016,"male",47,72357.5
"34017","Hungary",2016,"female",48,70672
"34018","Hungary",2016,"male",48,70231
"34019","Hungary",2016,"female",49,65973.5
"34020","Hungary",2016,"male",49,65296.5
"34021","Hungary",2016,"female",50,61695.5
"34022","Hungary",2016,"male",50,60763
"34023","Hungary",2016,"female",51,60204.5
"34024","Hungary",2016,"male",51,58738.5
"34025","Hungary",2016,"female",52,59589.5
"34026","Hungary",2016,"male",52,57391.5
"34027","Hungary",2016,"female",53,58631
"34028","Hungary",2016,"male",53,55545
"34029","Hungary",2016,"female",54,59798.5
"34030","Hungary",2016,"male",54,55686.5
"34031","Hungary",2016,"female",55,63083.5
"34032","Hungary",2016,"male",55,57961.5
"34033","Hungary",2016,"female",56,64825
"34034","Hungary",2016,"male",56,58363
"34035","Hungary",2016,"female",57,66485
"34036","Hungary",2016,"male",57,58884.5
"34037","Hungary",2016,"female",58,68812
"34038","Hungary",2016,"male",58,60370
"34039","Hungary",2016,"female",59,74432
"34040","Hungary",2016,"male",59,64165.5
"34041","Hungary",2016,"female",60,81795.5
"34042","Hungary",2016,"male",60,69482
"34043","Hungary",2016,"female",61,86000.5
"34044","Hungary",2016,"male",61,72363.5
"34045","Hungary",2016,"female",62,83633
"34046","Hungary",2016,"male",62,69260.5
"34047","Hungary",2016,"female",63,75765
"34048","Hungary",2016,"male",63,61281
"34049","Hungary",2016,"female",64,72091.5
"34050","Hungary",2016,"male",64,56568
"34051","Hungary",2016,"female",65,72407
"34052","Hungary",2016,"male",65,55985
"34053","Hungary",2016,"female",66,70481.5
"34054","Hungary",2016,"male",66,54117.5
"34055","Hungary",2016,"female",67,67791.5
"34056","Hungary",2016,"male",67,50976.5
"34057","Hungary",2016,"female",68,65265
"34058","Hungary",2016,"male",68,48203.5
"34059","Hungary",2016,"female",69,59344.5
"34060","Hungary",2016,"male",69,43185.5
"34061","Hungary",2016,"female",70,54314.5
"34062","Hungary",2016,"male",70,38355.5
"34063","Hungary",2016,"female",71,56550
"34064","Hungary",2016,"male",71,38773.5
"34065","Hungary",2016,"female",72,56701.5
"34066","Hungary",2016,"male",72,38096
"34067","Hungary",2016,"female",73,54225
"34068","Hungary",2016,"male",73,35230
"34069","Hungary",2016,"female",74,52049.5
"34070","Hungary",2016,"male",74,32645.5
"34071","Hungary",2016,"female",75,49836
"34072","Hungary",2016,"male",75,29763.5
"34073","Hungary",2016,"female",76,47370.5
"34074","Hungary",2016,"male",76,26749.5
"34075","Hungary",2016,"female",77,43976
"34076","Hungary",2016,"male",77,23577
"34077","Hungary",2016,"female",78,41815.5
"34078","Hungary",2016,"male",78,21239
"34079","Hungary",2016,"female",79,39250
"34080","Hungary",2016,"male",79,19029.5
"34081","Hungary",2016,"female",80,36951.5
"34082","Hungary",2016,"male",80,17550
"34083","Hungary",2016,"female",81,34467.5
"34084","Hungary",2016,"male",81,16277.5
"34085","Hungary",2016,"female",82,32271.5
"34086","Hungary",2016,"male",82,14889.5
"34087","Hungary",2016,"female",83,30323
"34088","Hungary",2016,"male",83,13551.5
"34089","Hungary",2016,"female",84,27297.5
"34090","Hungary",2016,"male",84,11876
"34091","Hungary",2016,"female",85,24965.5
"34092","Hungary",2016,"male",85,10633
"34093","Hungary",2016,"female",86,22267
"34094","Hungary",2016,"male",86,9239.5
"34095","Hungary",2016,"female",87,18889
"34096","Hungary",2016,"male",87,7419.5
"34097","Hungary",2016,"female",88,15822
"34098","Hungary",2016,"male",88,5829
"34099","Hungary",2016,"female",89,13089
"34100","Hungary",2016,"male",89,4524.5
"34101","Hungary",2016,"female",90,11002
"34102","Hungary",2016,"male",90,3590
"34103","Hungary",2016,"female",91,8479.5
"34104","Hungary",2016,"male",91,2718.5
"34105","Hungary",2016,"female",92,6421
"34106","Hungary",2016,"male",92,1999.5
"34107","Hungary",2016,"female",93,5069.5
"34108","Hungary",2016,"male",93,1465.5
"34109","Hungary",2016,"female",94,3764.5
"34110","Hungary",2016,"male",94,1072
"34111","Hungary",2016,"female",95,2504.5
"34112","Hungary",2016,"male",95,711.5
"34113","Hungary",2016,"female",96,1577
"34114","Hungary",2016,"male",96,438.5
"34115","Hungary",2016,"female",97,882.5
"34116","Hungary",2016,"male",97,247.5
"34117","Hungary",2016,"female",98,429.5
"34118","Hungary",2016,"male",98,118
"34119","Hungary",2016,"female",99,254.5
"34120","Hungary",2016,"male",99,68
"34121","Hungary",2017,"female",0,45986
"34122","Hungary",2017,"male",0,48486
"34123","Hungary",2017,"female",1,45508.5
"34124","Hungary",2017,"male",1,48072
"34125","Hungary",2017,"female",2,45190
"34126","Hungary",2017,"male",2,47618.5
"34127","Hungary",2017,"female",3,44702.5
"34128","Hungary",2017,"male",3,47141.5
"34129","Hungary",2017,"female",4,44041.5
"34130","Hungary",2017,"male",4,46803.5
"34131","Hungary",2017,"female",5,43649
"34132","Hungary",2017,"male",5,46411.5
"34133","Hungary",2017,"female",6,43734
"34134","Hungary",2017,"male",6,45954.5
"34135","Hungary",2017,"female",7,45897
"34136","Hungary",2017,"male",7,48132
"34137","Hungary",2017,"female",8,48132.5
"34138","Hungary",2017,"male",8,50573.5
"34139","Hungary",2017,"female",9,48377.5
"34140","Hungary",2017,"male",9,50728
"34141","Hungary",2017,"female",10,48767
"34142","Hungary",2017,"male",10,51190
"34143","Hungary",2017,"female",11,48655
"34144","Hungary",2017,"male",11,51486
"34145","Hungary",2017,"female",12,46902.5
"34146","Hungary",2017,"male",12,49830.5
"34147","Hungary",2017,"female",13,46084
"34148","Hungary",2017,"male",13,48645
"34149","Hungary",2017,"female",14,46591.5
"34150","Hungary",2017,"male",14,49103.5
"34151","Hungary",2017,"female",15,47266.5
"34152","Hungary",2017,"male",15,49916
"34153","Hungary",2017,"female",16,47549.5
"34154","Hungary",2017,"male",16,50377.5
"34155","Hungary",2017,"female",17,47098.5
"34156","Hungary",2017,"male",17,49899
"34157","Hungary",2017,"female",18,47413.5
"34158","Hungary",2017,"male",18,50085.5
"34159","Hungary",2017,"female",19,49252
"34160","Hungary",2017,"male",19,52342
"34161","Hungary",2017,"female",20,52321.5
"34162","Hungary",2017,"male",20,55753
"34163","Hungary",2017,"female",21,56005.5
"34164","Hungary",2017,"male",21,59242.5
"34165","Hungary",2017,"female",22,58238
"34166","Hungary",2017,"male",22,61350.5
"34167","Hungary",2017,"female",23,59097
"34168","Hungary",2017,"male",23,62269.5
"34169","Hungary",2017,"female",24,59850.5
"34170","Hungary",2017,"male",24,63539
"34171","Hungary",2017,"female",25,61331.5
"34172","Hungary",2017,"male",25,65545.5
"34173","Hungary",2017,"female",26,61904.5
"34174","Hungary",2017,"male",26,65812.5
"34175","Hungary",2017,"female",27,60420.5
"34176","Hungary",2017,"male",27,64381.5
"34177","Hungary",2017,"female",28,58968.5
"34178","Hungary",2017,"male",28,63232
"34179","Hungary",2017,"female",29,58679.5
"34180","Hungary",2017,"male",29,62774
"34181","Hungary",2017,"female",30,59100.5
"34182","Hungary",2017,"male",30,62662
"34183","Hungary",2017,"female",31,59757
"34184","Hungary",2017,"male",31,63043
"34185","Hungary",2017,"female",32,59120.5
"34186","Hungary",2017,"male",32,61788
"34187","Hungary",2017,"female",33,58830
"34188","Hungary",2017,"male",33,60569.5
"34189","Hungary",2017,"female",34,60839.5
"34190","Hungary",2017,"male",34,62857
"34191","Hungary",2017,"female",35,64807.5
"34192","Hungary",2017,"male",35,66550
"34193","Hungary",2017,"female",36,68892.5
"34194","Hungary",2017,"male",36,70024
"34195","Hungary",2017,"female",37,72857.5
"34196","Hungary",2017,"male",37,74323.5
"34197","Hungary",2017,"female",38,76933
"34198","Hungary",2017,"male",38,78623
"34199","Hungary",2017,"female",39,80540.5
"34200","Hungary",2017,"male",39,82374
"34201","Hungary",2017,"female",40,84025
"34202","Hungary",2017,"male",40,86338.5
"34203","Hungary",2017,"female",41,87537.5
"34204","Hungary",2017,"male",41,90134.5
"34205","Hungary",2017,"female",42,87592
"34206","Hungary",2017,"male",42,89705.5
"34207","Hungary",2017,"female",43,79145
"34208","Hungary",2017,"male",43,80730.5
"34209","Hungary",2017,"female",44,71967.5
"34210","Hungary",2017,"male",44,73397
